"scan_number","date","beacon1","channel1","beacon2","channel2","beacon3","channel3","beacon4","channel4","beacon5","channel5","beacon6","channel6","beacon7","channel7","beacon8","channel8","beacon9","channel9","beacon10","channel10","beacon11","channel11","beacon12","channel12","beacon13","channel13","beacon14","channel14","beacon15","channel15","beacon16","channel16","beacon17","channel17","beacon18","channel18","beacon19","channel19","beacon20","channel20","location"
"358","2023-04-12 01:26:23","-96","37","-94","37","-101","38","-91","37","0","0","0","0","0","0","0","0","0","0","-83","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","be9"
"359","2023-04-12 01:26:30","-96","37","-89","37","0","0","-100","37","0","0","0","0","0","0","0","0","0","0","-84","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","be9"
"360","2023-04-12 01:26:35","-86","37","-99","38","-100","37","-103","38","0","0","0","0","0","0","0","0","0","0","-84","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","be9"
"361","2023-04-12 01:27:03","-97","37","-91","37","-99","37","-97","38","0","0","0","0","0","0","0","0","0","0","-81","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h1"
"362","2023-04-12 01:27:09","-90","37","-92","37","-93","38","-95","37","0","0","0","0","0","0","0","0","0","0","-84","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h1"
"363","2023-04-12 01:27:15","-91","38","-94","37","-100","38","-98","38","0","0","0","0","0","0","-102","38","-99","37","-95","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h1"
"364","2023-04-12 01:27:21","-100","37","-80","39","-95","37","-96","38","0","0","0","0","0","0","0","0","0","0","-80","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h1"
"365","2023-04-12 01:27:34","-92","37","-95","37","-100","38","-100","37","0","0","0","0","0","0","0","0","0","0","-92","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h1"
"366","2023-04-12 01:27:34","0","0","-80","39","-100","38","-92","38","0","0","0","0","0","0","0","0","0","0","-80","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h1"
"367","2023-04-12 01:27:39","-97","37","-96","37","-94","38","-92","37","0","0","0","0","0","0","0","0","-100","38","-82","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h1"
"368","2023-04-12 01:27:46","-97","37","-96","37","-98","37","-100","38","0","0","0","0","0","0","-104","38","-102","38","-80","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h1"
"369","2023-04-12 01:27:54","-100","38","-94","37","-95","37","-97","37","0","0","0","0","0","0","0","0","0","0","-79","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h1"
"370","2023-04-12 01:27:57","-92","37","-93","37","-99","37","-103","37","0","0","0","0","0","0","0","0","0","0","-82","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h1"
"371","2023-04-12 01:28:03","-100","38","-90","37","-95","37","-97","37","0","0","0","0","0","0","0","0","-103","37","-97","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h1"
"372","2023-04-12 01:28:10","-94","37","-83","39","-97","37","-92","38","0","0","0","0","-98","38","0","0","0","0","-79","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h1"
"373","2023-04-12 01:28:16","-98","37","-87","37","-93","37","-98","37","0","0","0","0","0","0","0","0","0","0","-81","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h1"
"374","2023-04-12 01:28:21","-95","37","-93","37","-100","38","-101","38","0","0","0","0","0","0","0","0","-99","37","-84","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h1"
"375","2023-04-12 01:28:28","-84","37","-86","37","-99","37","-97","37","0","0","0","0","0","0","-100","37","-103","38","-86","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h1"
"376","2023-04-12 01:28:53","-90","39","-83","39","-100","37","-88","38","0","0","0","0","0","0","-95","37","0","0","-100","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h1"
"377","2023-04-12 01:28:53","-91","37","-83","39","0","0","-91","38","0","0","0","0","-100","38","-99","38","0","0","-79","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h1"
"378","2023-04-12 01:28:53","-93","37","-91","39","0","0","-89","38","0","0","0","0","0","0","0","0","0","0","-86","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h1"
"379","2023-04-12 01:28:53","-102","37","-87","39","0","0","-99","37","0","0","0","0","-105","38","0","0","0","0","-85","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h1"
"380","2023-04-12 01:28:57","-97","38","-87","37","0","0","-94","37","0","0","0","0","0","0","0","0","0","0","-91","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h1"
"381","2023-04-12 01:29:25","-98","38","-87","38","-92","37","-87","37","0","0","0","0","0","0","0","0","-99","38","-82","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h2"
"382","2023-04-12 01:29:36","-96","37","-96","37","-95","37","-99","37","0","0","0","0","-98","38","0","0","0","0","-74","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h2"
"383","2023-04-12 01:29:37","-93","37","-94","37","-95","38","-92","37","0","0","0","0","0","0","-104","38","-101","38","-80","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h2"
"384","2023-04-12 01:29:43","-101","37","-99","38","-87","37","-99","38","0","0","0","0","-98","38","-99","37","0","0","-80","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h2"
"385","2023-04-12 01:29:49","-96","38","-90","37","-93","37","-94","38","0","0","0","0","0","0","0","0","0","0","-76","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h2"
"386","2023-04-12 01:29:55","-98","37","-96","38","-92","37","-86","38","0","0","0","0","0","0","0","0","0","0","-78","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h2"
"387","2023-04-12 01:30:01","0","0","-100","38","-86","37","-86","37","0","0","0","0","0","0","-100","38","-99","38","-85","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h2"
"388","2023-04-12 01:30:07","-94","37","-96","38","-85","38","-94","37","0","0","0","0","0","0","0","0","-98","37","-79","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h2"
"389","2023-04-12 01:30:14","-94","37","-101","37","-87","37","-89","37","0","0","0","0","0","0","0","0","0","0","-85","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h2"
"390","2023-04-12 01:30:19","-93","38","-84","38","-96","37","-95","37","0","0","0","0","0","0","0","0","-102","38","-77","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h2"
"391","2023-04-12 01:30:25","-96","37","-93","37","-92","37","-97","37","0","0","0","0","0","0","0","0","-100","37","-78","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h2"
"392","2023-04-12 01:30:31","-90","37","-88","38","-92","37","-94","37","0","0","0","0","0","0","0","0","0","0","-82","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h2"
"393","2023-04-12 01:30:37","-97","37","-91","38","-86","39","-94","37","0","0","0","0","-101","38","0","0","-99","38","-79","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h2"
"394","2023-04-12 01:30:43","-101","38","-99","37","-92","37","-87","37","0","0","0","0","0","0","-97","38","0","0","-87","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h2"
"395","2023-04-12 01:30:49","-93","37","-91","38","-87","39","-101","37","0","0","0","0","0","0","0","0","0","0","-75","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h2"
"396","2023-04-12 01:30:56","-91","38","-94","37","-87","37","-90","38","0","0","0","0","0","0","0","0","0","0","-75","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h2"
"397","2023-04-12 01:31:03","-98","37","-90","37","-90","38","-94","38","0","0","0","0","0","0","0","0","0","0","-89","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h2"
"398","2023-04-12 01:31:09","-94","37","-92","37","-89","37","-97","37","0","0","0","0","0","0","0","0","0","0","-80","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h2"
"399","2023-04-12 01:31:14","-90","38","-93","37","-97","37","-94","38","0","0","0","0","0","0","-99","37","0","0","-81","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h2"
"400","2023-04-12 01:31:21","-99","38","-104","37","-90","37","-90","37","0","0","0","0","0","0","0","0","0","0","-85","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h2"
"401","2023-04-12 01:32:58","-100","37","-98","38","-82","37","-95","37","0","0","0","0","-97","38","-100","38","-97","37","-85","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h3"
"402","2023-04-12 01:33:04","-97","38","-99","38","-84","39","-89","37","0","0","0","0","0","0","-95","38","-104","38","-85","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h3"
"403","2023-04-12 01:33:11","-92","37","-96","38","-84","38","-93","37","0","0","0","0","-100","37","0","0","-103","37","-80","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h3"
"404","2023-04-12 01:33:15","-91","38","-99","38","-93","37","-93","38","0","0","0","0","0","0","0","0","0","0","-84","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h3"
"405","2023-04-12 01:33:21","-98","38","-100","38","-86","39","-101","38","0","0","0","0","0","0","-97","38","0","0","-85","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h3"
"406","2023-04-12 01:33:27","-92","38","-99","37","-84","39","-82","37","0","0","0","0","0","0","0","0","0","0","-78","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h3"
"407","2023-04-12 01:33:33","-98","38","-97","38","-89","37","-85","38","0","0","0","0","0","0","-102","37","0","0","-82","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h3"
"408","2023-04-12 01:33:39","-101","37","-95","37","-85","39","-89","37","0","0","0","0","0","0","-98","37","-97","37","-85","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h3"
"409","2023-04-12 01:33:45","-98","38","-100","37","-87","37","-86","37","0","0","0","0","0","0","-95","38","0","0","-87","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h3"
"410","2023-04-12 01:33:51","-93","38","-98","37","-87","37","-90","37","0","0","0","0","0","0","-101","37","-102","37","-78","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h3"
"411","2023-04-12 01:33:57","-94","38","-98","37","-93","37","-89","39","0","0","0","0","0","0","-101","37","-100","37","-82","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h3"
"412","2023-04-12 01:34:03","-94","38","-99","38","-87","39","-93","37","0","0","0","0","0","0","0","0","-100","37","-82","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h3"
"413","2023-04-12 01:34:10","-102","38","-94","38","-99","37","-84","37","0","0","0","0","0","0","-99","38","-101","37","-80","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h3"
"414","2023-04-12 01:34:16","-95","37","-96","37","-85","39","-94","37","0","0","0","0","0","0","-99","37","0","0","-85","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h3"
"415","2023-04-12 01:34:21","-96","38","-95","37","-85","37","-91","38","0","0","0","0","0","0","0","0","0","0","-84","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h3"
"416","2023-04-12 01:34:27","-98","37","0","0","-92","37","-88","37","0","0","0","0","0","0","0","0","0","0","-81","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h3"
"417","2023-04-12 01:34:33","-96","37","0","0","-95","37","-86","37","0","0","0","0","0","0","-97","37","-99","38","-90","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h3"
"418","2023-04-12 01:34:39","-104","38","-98","37","-91","37","-83","37","0","0","0","0","0","0","-99","37","-95","37","-86","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h3"
"419","2023-04-12 01:34:45","-94","37","-95","37","-87","38","-99","37","0","0","0","0","0","0","0","0","-98","37","-78","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h3"
"421","2023-04-12 01:54:38","-92","37","0","0","-80","37","-88","37","0","0","0","0","0","0","0","0","-102","37","-88","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h4"
"422","2023-04-12 01:54:44","-97","38","0","0","-84","37","-82","38","0","0","0","0","0","0","0","0","-98","37","-84","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h4"
"423","2023-04-12 01:54:50","-94","37","0","0","-88","37","-82","39","0","0","0","0","-101","38","-95","37","0","0","-82","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h4"
"424","2023-04-12 01:54:57","-98","37","0","0","-81","37","-97","38","0","0","0","0","0","0","-98","37","-98","37","-82","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h4"
"425","2023-04-12 01:55:02","-97","38","0","0","-81","39","-80","38","0","0","0","0","-97","38","-95","37","-98","37","-83","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h4"
"426","2023-04-12 01:55:08","-93","37","0","0","-92","37","-83","39","0","0","-100","38","-103","38","-99","37","-96","37","-84","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h4"
"427","2023-04-12 01:55:14","-99","37","0","0","-87","37","-81","37","-99","38","0","0","0","0","-97","37","0","0","-93","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h4"
"428","2023-04-12 01:55:20","0","0","0","0","-86","37","-83","38","0","0","0","0","0","0","0","0","-95","38","-94","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h4"
"429","2023-04-12 01:55:26","-101","37","0","0","-88","37","-83","39","-98","38","-101","37","-100","38","-93","37","-98","37","-90","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h4"
"430","2023-04-12 01:55:32","-98","37","0","0","-83","37","-86","37","0","0","0","0","0","0","-101","37","0","0","-90","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h4"
"431","2023-04-12 01:55:38","-98","37","0","0","-82","38","-83","37","-103","38","0","0","0","0","-95","38","-98","37","-85","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h4"
"432","2023-04-12 01:55:44","0","0","0","0","-83","37","-81","39","0","0","-102","37","0","0","-96","37","-97","38","-87","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h4"
"433","2023-04-12 01:55:50","-98","38","0","0","-92","37","-83","39","-98","38","0","0","-101","37","-99","37","-101","37","-92","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h4"
"434","2023-04-12 01:55:56","-97","37","0","0","-89","37","-91","38","0","0","0","0","-97","38","-92","37","0","0","-83","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h4"
"435","2023-04-12 01:56:02","-96","38","0","0","-90","37","-85","39","-98","38","0","0","-97","38","0","0","-99","37","-84","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h4"
"436","2023-04-12 01:56:08","-95","37","0","0","-89","37","-86","39","0","0","0","0","0","0","-95","37","-99","38","-88","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h4"
"437","2023-04-12 01:56:14","-100","38","0","0","-84","37","-87","38","0","0","0","0","0","0","-95","37","-101","37","-81","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h4"
"438","2023-04-12 01:56:20","0","0","0","0","-90","37","-85","38","0","0","0","0","0","0","0","0","0","0","-82","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h4"
"439","2023-04-12 01:56:26","0","0","0","0","-86","37","-91","39","0","0","0","0","0","0","-96","37","-97","37","-89","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h4"
"440","2023-04-12 01:56:32","0","0","0","0","-99","37","-83","39","0","0","0","0","0","0","-97","37","0","0","-90","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h4"
"441","2023-04-12 01:57:01","-96","38","0","0","-88","38","-75","38","-97","37","-100","37","-107","37","-97","38","-97","38","-95","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h5"
"442","2023-04-12 01:58:42","0","0","0","0","-93","37","-77","39","-97","38","-99","38","-98","37","-95","37","-93","37","-100","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h5"
